#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
107-11	2236-2241	ihrer	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	3	*	*	*	singular	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->47-1|*->100-3	DefNP[47]|PossePron[100]	_	_	_	
107-12	2242-2253	Blutgruppe.	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	false[98]	Decl[98]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	57[277]	female[277]	k0vnav0sqhr0fo3b0jpuaak9s4[277]	speaker: YOU[366]	*->47-1	DefNP[47]	_	_	_	

#Text=END_OF_DOCUMENT
108-1	2255-2270	END_OF_DOCUMENT	GSuccess[18]	spenden\_set1\_11[18]	latin2[18]	k0vnav0sqhr0fo3b0jpuaak9s4-spenden\_set1\_11[18]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
109-1	2272-2275	Na?	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	110-1[99_0]	

#Text=Clara hat Blut gespendet
110-1	2277-2282	Clara	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[99]	Decl[99]	*[189]	spenden[189]	transitive[189]	*[189]	*[189]	item0[189]	26[278]	female[278]	qjdpg51abd5auurj3bduisfb43[278]	speaker: YOU[367]	*->111-1	PropNm[111]	result|acknowledgement	*|*	112-1[100_99]|111-1[0_99]	
110-2	2283-2286	hat	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[99]	Decl[99]	*[189]	spenden[189]	transitive[189]	*[189]	*[189]	item0[189]	26[278]	female[278]	qjdpg51abd5auurj3bduisfb43[278]	speaker: YOU[367]	*->65-1	clause[65]	_	_	_	
110-3	2287-2291	Blut	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[99]	Decl[99]	*[189]	spenden[189]	transitive[189]	*[189]	*[189]	item0[189]	26[278]	female[278]	qjdpg51abd5auurj3bduisfb43[278]	speaker: YOU[367]	*->65-1|*->36-1	clause[65]|IndefNP[36]	_	_	_	
110-4	2292-2301	gespendet	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[99]	Decl[99]	*[189]	spenden[189]	transitive[189]	*[189]	*[189]	item0[189]	26[278]	female[278]	qjdpg51abd5auurj3bduisfb43[278]	speaker: YOU[367]	*->65-1	clause[65]	_	_	_	

#Text=Krass!
111-1	2303-2309	Krass!	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Und dabei ist sie umgekippt.
112-1	2311-2314	Und	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[100]	Decl[100]	*[190]	*[190]	*[190]	*[190]	*[190]	input1[190]	26[279]	female[279]	qjdpg51abd5auurj3bduisfb43[279]	speaker: YOU[368]	_	_	contrast	*	113-1[101_100]	
112-2	2315-2320	dabei	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[100]	Decl[100]	*[190]	*[190]	*[190]	*[190]	*[190]	input1[190]	26[279]	female[279]	qjdpg51abd5auurj3bduisfb43[279]	speaker: YOU[368]	*->65-2	D-Pron[65]	_	_	_	
112-3	2321-2324	ist	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[100]	Decl[100]	*[190]	*[190]	*[190]	*[190]	*[190]	input1[190]	26[279]	female[279]	qjdpg51abd5auurj3bduisfb43[279]	speaker: YOU[368]	_	_	_	_	_	
112-4	2325-2328	sie	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	3	*	*	*	singular	false[100]	Decl[100]	*[190]	*[190]	*[190]	*[190]	*[190]	input1[190]	26[279]	female[279]	qjdpg51abd5auurj3bduisfb43[279]	speaker: YOU[368]	*->111-2	PerPron[111]	_	_	_	
112-5	2329-2339	umgekippt.	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[100]	Decl[100]	*[190]	*[190]	*[190]	*[190]	*[190]	input1[190]	26[279]	female[279]	qjdpg51abd5auurj3bduisfb43[279]	speaker: YOU[368]	_	_	_	_	_	

#Text=Aber es geht ihr wieder gut!
113-1	2341-2345	Aber	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	_	_	_	_	_	
113-2	2346-2348	es	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	_	_	_	_	_	
113-3	2349-2353	geht	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	_	_	_	_	_	
113-4	2354-2357	ihr	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	3	*	*	*	singular	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	*->111-3	PerPron[111]	_	_	_	
113-5	2358-2364	wieder	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	_	_	_	_	_	
113-6	2365-2369	gut!	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	false[101]	Decl[101]	*[191]	*[191]	*[191]	*[191]	*[191]	input2[191]	26[280]	female[280]	qjdpg51abd5auurj3bduisfb43[280]	speaker: YOU[369]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
114-1	2371-2386	END_OF_DOCUMENT	GSuccess[19]	spenden\_set1\_11[19]	latin2[19]	qjdpg51abd5auurj3bduisfb43-spenden\_set1\_11[19]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
115-1	2388-2391	Na?	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	116-1[102_0]	

#Text=Clara hat Blut gespendet
116-1	2393-2398	Clara	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[102]	Decl[102]	*[192]	spenden[192]	transitive[192]	*[192]	*[192]	item0[192]	72[281]	male[281]	rhiec6c6hfje484c5bsbj040l0[281]	speaker: YOU[370]	*->15-1	PropNm[15]	acknowledgement	*	117-1[0_102]	
116-2	2399-2402	hat	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[102]	Decl[102]	*[192]	spenden[192]	transitive[192]	*[192]	*[192]	item0[192]	72[281]	male[281]	rhiec6c6hfje484c5bsbj040l0[281]	speaker: YOU[370]	*->113-1	clause[113]	_	_	_	
116-3	2403-2407	Blut	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[102]	Decl[102]	*[192]	spenden[192]	transitive[192]	*[192]	*[192]	item0[192]	72[281]	male[281]	rhiec6c6hfje484c5bsbj040l0[281]	speaker: YOU[370]	*->113-1|*->13-1	clause[113]|IndefNP[13]	_	_	_	
116-4	2408-2417	gespendet	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[102]	Decl[102]	*[192]	spenden[192]	transitive[192]	*[192]	*[192]	item0[192]	72[281]	male[281]	rhiec6c6hfje484c5bsbj040l0[281]	speaker: YOU[370]	*->113-1	clause[113]	_	_	_	

#Text=Krass!
117-1	2419-2425	Krass!	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	explanation	*	118-1[103_0]	

#Text=Warum krass?
118-1	2427-2432	Warum	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[103]	NA[103]	*[193]	*[193]	*[193]	*[193]	*[193]	input1[193]	72[282]	male[282]	rhiec6c6hfje484c5bsbj040l0[282]	speaker: YOU[371]	_	_	explanation	*	119-1[104_103]	
118-2	2433-2439	krass?	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[103]	NA[103]	*[193]	*[193]	*[193]	*[193]	*[193]	input1[193]	72[282]	male[282]	rhiec6c6hfje484c5bsbj040l0[282]	speaker: YOU[371]	_	_	_	_	_	

#Text=Das ist doch etwas Normales.....
119-1	2441-2444	Das	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[104]	Decl[104]	*[194]	*[194]	*[194]	*[194]	*[194]	input2[194]	72[283]	male[283]	rhiec6c6hfje484c5bsbj040l0[283]	speaker: YOU[372]	*->113-2	D-Pron[113]	_	_	_	
119-2	2445-2448	ist	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[104]	Decl[104]	*[194]	*[194]	*[194]	*[194]	*[194]	input2[194]	72[283]	male[283]	rhiec6c6hfje484c5bsbj040l0[283]	speaker: YOU[372]	_	_	_	_	_	
119-3	2449-2453	doch	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[104]	Decl[104]	*[194]	*[194]	*[194]	*[194]	*[194]	input2[194]	72[283]	male[283]	rhiec6c6hfje484c5bsbj040l0[283]	speaker: YOU[372]	_	_	_	_	_	
119-4	2454-2459	etwas	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[104]	Decl[104]	*[194]	*[194]	*[194]	*[194]	*[194]	input2[194]	72[283]	male[283]	rhiec6c6hfje484c5bsbj040l0[283]	speaker: YOU[372]	_	_	_	_	_	
119-5	2460-2473	Normales.....	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	false[104]	Decl[104]	*[194]	*[194]	*[194]	*[194]	*[194]	input2[194]	72[283]	male[283]	rhiec6c6hfje484c5bsbj040l0[283]	speaker: YOU[372]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
120-1	2475-2490	END_OF_DOCUMENT	GSuccess[20]	spenden\_set1\_11[20]	latin2[20]	rhiec6c6hfje484c5bsbj040l0-spenden\_set1\_11[20]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
121-1	2492-2495	Na?	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	122-1[105_0]	

#Text=Clara hat Blut gespendet
122-1	2497-2502	Clara	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[105]	Decl[105]	*[195]	spenden[195]	transitive[195]	*[195]	*[195]	item0[195]	18[284]	female[284]	0ncaea7aqlpc7oe43khd21qn11[284]	speaker: YOU[373]	*->77-1	PropNm[77]	result	*	124-1[106_105]	
122-2	2503-2506	hat	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[105]	Decl[105]	*[195]	spenden[195]	transitive[195]	*[195]	*[195]	item0[195]	18[284]	female[284]	0ncaea7aqlpc7oe43khd21qn11[284]	speaker: YOU[373]	_	_	_	_	_	
122-3	2507-2511	Blut	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[105]	Decl[105]	*[195]	spenden[195]	transitive[195]	*[195]	*[195]	item0[195]	18[284]	female[284]	0ncaea7aqlpc7oe43khd21qn11[284]	speaker: YOU[373]	*->81-1	IndefNP[81]	_	_	_	
122-4	2512-2521	gespendet	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[105]	Decl[105]	*[195]	spenden[195]	transitive[195]	*[195]	*[195]	item0[195]	18[284]	female[284]	0ncaea7aqlpc7oe43khd21qn11[284]	speaker: YOU[373]	_	_	_	_	_	

#Text=-
123-1	2523-2524	-	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Sie wäre fast umgekippt.
124-1	2526-2529	Sie	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	3	*	*	*	singular	false[106]	Decl[106]	*[196]	*[196]	*[196]	*[196]	*[196]	input1[196]	18[285]	female[285]	0ncaea7aqlpc7oe43khd21qn11[285]	speaker: YOU[374]	*->77-2	PerPron[77]	contrast	*	125-1[107_106]	
124-2	2530-2534	wäre	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[106]	Decl[106]	*[196]	*[196]	*[196]	*[196]	*[196]	input1[196]	18[285]	female[285]	0ncaea7aqlpc7oe43khd21qn11[285]	speaker: YOU[374]	_	_	_	_	_	
124-3	2535-2539	fast	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[106]	Decl[106]	*[196]	*[196]	*[196]	*[196]	*[196]	input1[196]	18[285]	female[285]	0ncaea7aqlpc7oe43khd21qn11[285]	speaker: YOU[374]	_	_	_	_	_	
124-4	2540-2550	umgekippt.	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[106]	Decl[106]	*[196]	*[196]	*[196]	*[196]	*[196]	input1[196]	18[285]	female[285]	0ncaea7aqlpc7oe43khd21qn11[285]	speaker: YOU[374]	_	_	_	_	_	

#Text=Zum Glück konnten die Schwestern sie auffangen <BR> bevor sie auf den Boden gefallen ist.
125-1	2552-2555	Zum	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	elaboration	*	125-9[108_107]	
125-2	2556-2561	Glück	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-3	2562-2569	konnten	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-4	2570-2573	die	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->116-1	DefNP[116]	_	_	_	
125-5	2574-2584	Schwestern	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->116-1	DefNP[116]	_	_	_	
125-6	2585-2588	sie	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	3	*	*	*	singular	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->77-3	PerPron[77]	_	_	_	
125-7	2589-2598	auffangen	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[107]	Decl[107]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-8	2599-2603	<BR>	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	_	_	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-9	2604-2609	bevor	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-10	2610-2613	sie	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	3	*	*	*	singular	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->77-4	PerPron[77]	_	_	_	
125-11	2614-2617	auf	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-12	2618-2621	den	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->61-1	DefNP[61]	_	_	_	
125-13	2622-2627	Boden	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	*->61-1	DefNP[61]	_	_	_	
125-14	2628-2636	gefallen	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	
125-15	2637-2641	ist.	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	false[108]	NA[108]	*[197]	*[197]	*[197]	*[197]	*[197]	input2[197]	18[286]	female[286]	0ncaea7aqlpc7oe43khd21qn11[286]	speaker: YOU[375]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
126-1	2643-2658	END_OF_DOCUMENT	GWithout[21]	spenden\_set1\_11[21]	latin3[21]	0ncaea7aqlpc7oe43khd21qn11-spenden\_set1\_11[21]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
127-1	2660-2663	Na?	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	male	*	speaker:Tony	_	_	QAP	*	128-1[109_0]	

#Text=Clara hat Blut gespendet
128-1	2665-2670	Clara	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[109]	Decl[109]	*[198]	spenden[198]	transitive[198]	*[198]	*[198]	item0[198]	36[287]	male[287]	19gm0uv9ca6mcngf99lirno94a[287]	speaker: YOU[376]	*->120-1|*->126-1	clause[120]|PropNm[126]	result|elaboration	*|*	130-1[110_109]|131-1[111_109]	
128-2	2671-2674	hat	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[109]	Decl[109]	*[198]	spenden[198]	transitive[198]	*[198]	*[198]	item0[198]	36[287]	male[287]	19gm0uv9ca6mcngf99lirno94a[287]	speaker: YOU[376]	*->120-1	clause[120]	_	_	_	
128-3	2675-2679	Blut	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[109]	Decl[109]	*[198]	spenden[198]	transitive[198]	*[198]	*[198]	item0[198]	36[287]	male[287]	19gm0uv9ca6mcngf99lirno94a[287]	speaker: YOU[376]	*->120-1|*->89-1	clause[120]|IndefNP[89]	_	_	_	
128-4	2680-2689	gespendet	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[109]	Decl[109]	*[198]	spenden[198]	transitive[198]	*[198]	*[198]	item0[198]	36[287]	male[287]	19gm0uv9ca6mcngf99lirno94a[287]	speaker: YOU[376]	*->120-1	clause[120]	_	_	_	

#Text=-
129-1	2691-2692	-	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	male	*	speaker:Tony	_	_	_	_	_	

#Text=Jetzt ist ihr etwas mulmig zumute
130-1	2694-2699	Jetzt	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	_	_	_	_	_	
130-2	2700-2703	ist	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	_	_	_	_	_	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	_	_	_	_	_	
130-3	2704-2707	ihr	GWithout[22]	spenden\_set1\_11[22]	latin3[22]	19gm0uv9ca6mcngf99lirno94a-spenden\_set1\_11[22]	3	*	*	*	singular	false[110]	Decl[110]	*[199]	*[199]	*[199]	*[199]	*[199]	input1[199]	36[288]	male[288]	19gm0uv9ca6mcngf99lirno94a[288]	speaker: YOU[377]	*->126-2	PerPron[126]	_	_	_	
