#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
110-4	2182-2187	Küche	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	*[59]	*[59]	object[59]	*[59]	*[59]	false[136]	Decl[136]	*[224]	putzen[224]	transitive[224]	*[224]	*[224]	item0[224]	21[309]	male[309]	tc4i3rsgsa9bl8tesf4679lok2[309]	speaker: YOU[394]	*->67-1	DefNP[67]	_	_	_	
110-5	2188-2195	geputzt	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[136]	Decl[136]	*[224]	putzen[224]	transitive[224]	*[224]	*[224]	item0[224]	21[309]	male[309]	tc4i3rsgsa9bl8tesf4679lok2[309]	speaker: YOU[394]	_	_	_	_	_	

#Text=Krass!
111-1	2197-2203	Krass!	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	_	_	_	

#Text=Ja es sieht echt gut aus soweit
112-1	2205-2207	Ja	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	contrast	*	113-1[138_137]	
112-2	2208-2210	es	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	3	*	Subj	*	singular	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	*->67-2	PerPron[67]	_	_	_	
112-3	2211-2216	sieht	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	_	_	_	
112-4	2217-2221	echt	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	_	_	_	
112-5	2222-2225	gut	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	_	_	_	
112-6	2226-2229	aus	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	_	_	_	
112-7	2230-2236	soweit	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[137]	Decl[137]	*[225]	*[225]	*[225]	*[225]	*[225]	input1[225]	21[310]	male[310]	tc4i3rsgsa9bl8tesf4679lok2[310]	speaker: YOU[395]	_	_	_	_	_	

#Text=Aber wahrscheinlich macht sie nacher wieder alles dreckig
113-1	2238-2242	Aber	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	
113-2	2243-2257	wahrscheinlich	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	
113-3	2258-2263	macht	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	
113-4	2264-2267	sie	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	3	*	Subj	*	singular	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	*->68-2	PerPron[68]	_	_	_	
113-5	2268-2274	nacher	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	
113-6	2275-2281	wieder	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	
113-7	2282-2287	alles	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	*->101-1	Allquantor[101]	_	_	_	
113-8	2288-2295	dreckig	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	false[138]	Decl[138]	*[226]	*[226]	*[226]	*[226]	*[226]	input2[226]	21[311]	male[311]	tc4i3rsgsa9bl8tesf4679lok2[311]	speaker: YOU[396]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
114-1	2297-2312	END_OF_DOCUMENT	GSuccess[19]	putzen\_set1\_1[19]	latin1[19]	tc4i3rsgsa9bl8tesf4679lok2-putzen\_set1\_1[19]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
115-1	2314-2317	Na?	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	116-1[139_0]	

#Text=Lena hat die Küche geputzt
116-1	2319-2323	Lena	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	*	*	Subj	*	*	false[139]	Decl[139]	*[227]	putzen[227]	transitive[227]	*[227]	*[227]	item0[227]	66[312]	male[312]	us0adlivem61c2bj5776kudbot[312]	speaker: YOU[397]	*->85-1	PropNm[85]	acknowledgement	*	117-1[0_139]	
116-2	2324-2327	hat	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false[139]	Decl[139]	*[227]	putzen[227]	transitive[227]	*[227]	*[227]	item0[227]	66[312]	male[312]	us0adlivem61c2bj5776kudbot[312]	speaker: YOU[397]	*->95-1	clause[95]	_	_	_	
116-3	2328-2331	die	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	*[60]	*[60]	object[60]	*[60]	*[60]	false[139]	Decl[139]	*[227]	putzen[227]	transitive[227]	*[227]	*[227]	item0[227]	66[312]	male[312]	us0adlivem61c2bj5776kudbot[312]	speaker: YOU[397]	*->95-1|*->64-1	clause[95]|DefNP[64]	_	_	_	
116-4	2332-2337	Küche	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	*[60]	*[60]	object[60]	*[60]	*[60]	false[139]	Decl[139]	*[227]	putzen[227]	transitive[227]	*[227]	*[227]	item0[227]	66[312]	male[312]	us0adlivem61c2bj5776kudbot[312]	speaker: YOU[397]	*->95-1|*->64-1	clause[95]|DefNP[64]	_	_	_	
116-5	2338-2345	geputzt	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false[139]	Decl[139]	*[227]	putzen[227]	transitive[227]	*[227]	*[227]	item0[227]	66[312]	male[312]	us0adlivem61c2bj5776kudbot[312]	speaker: YOU[397]	*->95-1	clause[95]	_	_	_	

#Text=Krass!
117-1	2347-2353	Krass!	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false	NA	krass\_exclamation\_18	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	CR	*	118-1	

#Text=wieso
118-1	2355-2360	wieso	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false	NA	*	*	*	*	*	input1	66	male	us0adlivem61c2bj5776kudbot	speaker: YOU	_	_	explanation	*	119-1[140_0]	

#Text=das macht sich doch öfters
119-1	2362-2365	das	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	*	*	Subj	*	*	false[140]	Decl[140]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	66[313]	male[313]	us0adlivem61c2bj5776kudbot[313]	speaker: YOU[398]	*->95-2	D-Pron[95]	_	_	_	
119-2	2366-2371	macht	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false[140]	Decl[140]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	66[313]	male[313]	us0adlivem61c2bj5776kudbot[313]	speaker: YOU[398]	_	_	_	_	_	
119-3	2372-2376	sich	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	3	*	*	*	singular	false[140]	Decl[140]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	66[313]	male[313]	us0adlivem61c2bj5776kudbot[313]	speaker: YOU[398]	*->85-2	PerPron[85]	_	_	_	
119-4	2377-2381	doch	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false[140]	Decl[140]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	66[313]	male[313]	us0adlivem61c2bj5776kudbot[313]	speaker: YOU[398]	_	_	_	_	_	
119-5	2382-2388	öfters	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	false[140]	Decl[140]	*[228]	*[228]	*[228]	*[228]	*[228]	input2[228]	66[313]	male[313]	us0adlivem61c2bj5776kudbot[313]	speaker: YOU[398]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
120-1	2390-2405	END_OF_DOCUMENT	GSuccess[20]	putzen\_set1\_1[20]	latin1[20]	us0adlivem61c2bj5776kudbot-putzen\_set1\_1[20]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
121-1	2407-2410	Na?	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	122-1[141_0]	

#Text=Lena hat die Küche geputzt
122-1	2412-2416	Lena	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	*	*	Subj	*	*	false[141]	Decl[141]	*[229]	putzen[229]	transitive[229]	*[229]	*[229]	item0[229]	32[314]	female[314]	2em9nj6n4c2pjudl6n6hfpjc30[314]	speaker: YOU[399]	*->76-1	PropNm[76]	elaboration	*	124-1[0_141]	
122-2	2417-2420	hat	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[141]	Decl[141]	*[229]	putzen[229]	transitive[229]	*[229]	*[229]	item0[229]	32[314]	female[314]	2em9nj6n4c2pjudl6n6hfpjc30[314]	speaker: YOU[399]	_	_	_	_	_	
122-3	2421-2424	die	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	*[61]	*[61]	object[61]	*[61]	*[61]	false[141]	Decl[141]	*[229]	putzen[229]	transitive[229]	*[229]	*[229]	item0[229]	32[314]	female[314]	2em9nj6n4c2pjudl6n6hfpjc30[314]	speaker: YOU[399]	*->79-1	DefNP[79]	_	_	_	
122-4	2425-2430	Küche	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	*[61]	*[61]	object[61]	*[61]	*[61]	false[141]	Decl[141]	*[229]	putzen[229]	transitive[229]	*[229]	*[229]	item0[229]	32[314]	female[314]	2em9nj6n4c2pjudl6n6hfpjc30[314]	speaker: YOU[399]	*->79-1	DefNP[79]	_	_	_	
122-5	2431-2438	geputzt	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[141]	Decl[141]	*[229]	putzen[229]	transitive[229]	*[229]	*[229]	item0[229]	32[314]	female[314]	2em9nj6n4c2pjudl6n6hfpjc30[314]	speaker: YOU[399]	_	_	_	_	_	

#Text=-
123-1	2440-2441	-	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	_	_	_	

#Text=Naja. ""Geputzt " i t vielleic t nic t d s richti e Wor
124-1	2443-2448	Naja.	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false	Decl	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	elaboration	*	124-2[142_0]	
124-2	2449-2458	""Geputzt	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	elaboration	*	125-1[143_142]	
124-3	2459-2462	" i	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	
124-4	2463-2473	t vielleic	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	
124-5	2474-2479	t nic	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	
124-6	2480-2483	t d	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	
124-7	2484-2492	s richti	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	
124-8	2493-2498	e Wor	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[142]	Decl[142]	*[230]	*[230]	*[230]	*[230]	*[230]	input1[230]	32[315]	female[315]	2em9nj6n4c2pjudl6n6hfpjc30[315]	speaker: YOU[400]	_	_	_	_	_	

#Text=Sie hat Sachen verräumt.
125-1	2500-2503	Sie	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	3	*	Subj	*	singular	false[143]	Decl[143]	*[231]	*[231]	*[231]	*[231]	*[231]	input2[231]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[401]	*->76-2	PerPron[76]	_	_	_	
125-2	2504-2507	hat	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[143]	Decl[143]	*[231]	*[231]	*[231]	*[231]	*[231]	input2[231]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[401]	_	_	_	_	_	
125-3	2508-2514	Sachen	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	*	*	DirObj	*	*	false[143]	Decl[143]	*[231]	*[231]	*[231]	*[231]	*[231]	input2[231]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[401]	*->80-1	IndefNP[80]	_	_	_	
125-4	2515-2524	verräumt.	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	false[143]	Decl[143]	*[231]	*[231]	*[231]	*[231]	*[231]	input2[231]	32[316]	female[316]	2em9nj6n4c2pjudl6n6hfpjc30[316]	speaker: YOU[401]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
126-1	2526-2541	END_OF_DOCUMENT	GWithout[21]	putzen\_set1\_1[21]	latin2[21]	2em9nj6n4c2pjudl6n6hfpjc30-putzen\_set1\_1[21]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
127-1	2543-2546	Na?	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	128-1[144_0]	

#Text=Lena hat die Küche geputzt
128-1	2548-2552	Lena	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*	*	Subj	*	*	false[144]	Decl[144]	*[232]	putzen[232]	transitive[232]	*[232]	*[232]	item0[232]	41[317]	female[317]	2prsavjsjqbmc8hrbo9bovkues[317]	speaker: YOU[402]	*->12-1	PropNm[12]	result|elaboration	*|*	130-1[145_144]|131-1[146_144]	
128-2	2553-2556	hat	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false[144]	Decl[144]	*[232]	putzen[232]	transitive[232]	*[232]	*[232]	item0[232]	41[317]	female[317]	2prsavjsjqbmc8hrbo9bovkues[317]	speaker: YOU[402]	_	_	_	_	_	
128-3	2557-2560	die	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*[62]	*[62]	object[62]	*[62]	*[62]	false[144]	Decl[144]	*[232]	putzen[232]	transitive[232]	*[232]	*[232]	item0[232]	41[317]	female[317]	2prsavjsjqbmc8hrbo9bovkues[317]	speaker: YOU[402]	*->120-1	DefNP[120]	_	_	_	
128-4	2561-2566	Küche	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*[62]	*[62]	object[62]	*[62]	*[62]	false[144]	Decl[144]	*[232]	putzen[232]	transitive[232]	*[232]	*[232]	item0[232]	41[317]	female[317]	2prsavjsjqbmc8hrbo9bovkues[317]	speaker: YOU[402]	*->120-1	DefNP[120]	_	_	_	
128-5	2567-2574	geputzt	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false[144]	Decl[144]	*[232]	putzen[232]	transitive[232]	*[232]	*[232]	item0[232]	41[317]	female[317]	2prsavjsjqbmc8hrbo9bovkues[317]	speaker: YOU[402]	_	_	_	_	_	

#Text=-
129-1	2576-2577	-	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false	NA	Gwithout	*	*	*	*	feedback	*	female	*	speaker:Alexandra	_	_	_	_	_	

#Text=Blinkt von oben bis unten.
130-1	2579-2585	Blinkt	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	3	*	*	*	singular	false[145]	Decl[145]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	41[318]	female[318]	2prsavjsjqbmc8hrbo9bovkues[318]	speaker: YOU[403]	*->120-2	zero[120]	_	_	_	
130-2	2586-2589	von	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false[145]	Decl[145]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	41[318]	female[318]	2prsavjsjqbmc8hrbo9bovkues[318]	speaker: YOU[403]	_	_	_	_	_	
130-3	2590-2594	oben	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*[63]	*[63]	PrepObj[63]	*[63]	*[63]	false[145]	Decl[145]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	41[318]	female[318]	2prsavjsjqbmc8hrbo9bovkues[318]	speaker: YOU[403]	_	_	_	_	_	
130-4	2595-2598	bis	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*[63]	*[63]	PrepObj[63]	*[63]	*[63]	false[145]	Decl[145]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	41[318]	female[318]	2prsavjsjqbmc8hrbo9bovkues[318]	speaker: YOU[403]	_	_	_	_	_	
130-5	2599-2605	unten.	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	*[63]	*[63]	PrepObj[63]	*[63]	*[63]	false[145]	Decl[145]	*[233]	*[233]	*[233]	*[233]	*[233]	input1[233]	41[318]	female[318]	2prsavjsjqbmc8hrbo9bovkues[318]	speaker: YOU[403]	_	_	_	_	_	

#Text=Bin echt stolz.
131-1	2607-2610	Bin	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	1	*	*	*	singular	false[146]	Decl[146]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	41[319]	female[319]	2prsavjsjqbmc8hrbo9bovkues[319]	speaker: YOU[404]	*->86-1	zero[86]	_	_	_	
131-2	2611-2615	echt	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false[146]	Decl[146]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	41[319]	female[319]	2prsavjsjqbmc8hrbo9bovkues[319]	speaker: YOU[404]	_	_	_	_	_	
131-3	2616-2622	stolz.	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	false[146]	Decl[146]	*[234]	*[234]	*[234]	*[234]	*[234]	input2[234]	41[319]	female[319]	2prsavjsjqbmc8hrbo9bovkues[319]	speaker: YOU[404]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
132-1	2624-2639	END_OF_DOCUMENT	GWithout[22]	putzen\_set1\_1[22]	latin2[22]	2prsavjsjqbmc8hrbo9bovkues-putzen\_set1\_1[22]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
133-1	2641-2644	Na?	GWithout[23]	putzen\_set1\_1[23]	latin2[23]	3jjtes457iqluuhfmeiub8g6qd-putzen\_set1\_1[23]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Alexandra	_	_	QAP	*	134-1[147_0]	

#Text=Lena hat die Küche geputzt
